CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.417111,0,-1,61.8182,-1,37,14.1429,0.00557667,0,-1,41.1818,-1,21,55.1667,0.00961536,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.579637,0,-1,61.8182,-1,37,14.1429,0.0318942,0,-1,41.1818,-1,21,55.1667,0.0130125,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.115954,0,-1,61.8182,-1,37,14.1429,0.0285677,0,-1,41.1818,-1,21,55.1667,0.00509971,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.116071,0,-1,61.8182,-1,37,14.1429,0.0285413,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.00673556,0,-1,41.1818,-1,21,55.1667,0.004498,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.0195625,0,-1,50.5455,-1,28,32.1429,0.597951,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.999931,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.581124,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0284193,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00496697,0,-1,56.8182,-1,41,39.3077,0.0478672,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.115975,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.0410998,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0065127,0,-1,41.1818,-1,21,55.1667,0.0570193,0,-1,56.8182,-1,41,39.3077,0.999865,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,37,14.1429,0.0300027,0,-1,41.1818,-1,21,55.1667,0.00483686,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.101866,0,-1,61.8182,-1,37,14.1429,0.0284734,0,-1,41.1818,-1,21,55.1667,0.0123465,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.0477994,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0874271,0,-1,61.8182,-1,37,14.1429,0.0284635,0,-1,41.1818,-1,21,55.1667,0.00471121,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0874157,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,0.996684,0,0.784444,50.5455,0.75,28,32.1429,0.423852,0,0.787778,61.8182,0.9,37,14.1429,0.00606644,0,0.593333,41.1818,0.8,21,55.1667,0.0571752,0,0.771111,56.8182,0.95,41,39.3077,0.0478473,0,0.593333,52.1818,0.7,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.999969,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0213782,0,-1,56.8182,-1,41,39.3077,0.0479416,0,-1,52.1818,-1,
30,43.3636,0.991138,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.00523818,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.0479217,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.396974,0,-1,61.8182,-1,37,14.1429,0.00607437,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.991261,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0569653,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.579878,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00438488,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.922761,0,-1,50.5455,-1,28,32.1429,0.416709,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.195626,0,-1,50.5455,-1,28,32.1429,0.598385,0,-1,61.8182,-1,37,14.1429,0.0284389,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.998116,0,-1,50.5455,-1,28,32.1429,0.572862,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0284889,0,-1,41.1818,-1,21,55.1667,0.00428593,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.028487,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.047924,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.0875121,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0196132,0,-1,56.8182,-1,41,39.3077,0.0397662,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0875075,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0045861,0,-1,56.8182,-1,41,39.3077,0.100287,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0284717,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.047779,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0284721,0,-1,41.1818,-1,21,55.1667,0.0212601,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.389787,0,-1,61.8182,-1,37,14.1429,0.0284653,0,-1,41.1818,-1,21,55.1667,0.00498462,0,-1,56.8182,-1,41,39.3077,0.0509971,0,-1,52.1818,-1,
30,43.3636,0.0180731,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0284515,0,-1,41.1818,-1,21,55.1667,0.00418651,0,-1,56.8182,-1,41,39.3077,0.0476194,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.579442,0,-1,61.8182,-1,37,14.1429,0.028456,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.0476629,0,-1,52.1818,-1,
30,43.3636,0.692287,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,37,14.1429,0.0284439,0,-1,41.1818,-1,21,55.1667,0.0537883,0,-1,56.8182,-1,41,39.3077,0.0409723,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.999938,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00448018,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00919712,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0284286,0,-1,41.1818,-1,21,55.1667,0.0597568,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.599396,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00874001,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.579683,0,-1,61.8182,-1,37,14.1429,0.028467,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.579273,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0195453,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00408578,0,-1,56.8182,-1,41,39.3077,0.999881,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0284474,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,0.0122944,0,-1,50.5455,-1,28,32.1429,0.587087,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00399441,0,-1,56.8182,-1,41,39.3077,0.0479491,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.416887,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.592237,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0074954,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,1,0,0.784444,50.5455,0.75,28,32.1429,0.403263,0,0.787778,61.8182,0.9,37,14.1429,0.0284572,0,0.593333,41.1818,0.8,21,55.1667,0.00914383,0,0.771111,56.8182,0.95,41,39.3077,0.0412145,0,0.593333,52.1818,0.7,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0284342,0,-1,41.1818,-1,21,55.1667,0.0039081,0,-1,56.8182,-1,41,39.3077,0.0478409,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.0875129,0,-1,61.8182,-1,37,14.1429,0.0283973,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,0.0327256,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.99994,0,-1,61.8182,-1,37,14.1429,0.0259008,0,-1,41.1818,-1,21,55.1667,0.00436896,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.39628,0,-1,61.8182,-1,37,14.1429,0.021359,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,0.991547,0,-1,50.5455,-1,28,32.1429,0.586847,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,41,39.3077,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.579916,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0110897,0,-1,56.8182,-1,41,39.3077,1,0,-1,52.1818,-1,
30,43.3636,0.96076,0,-1,50.5455,-1,28,32.1429,0.580328,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0116255,0,-1,56.8182,-1,42,35.0769,1,1,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,0.973515,0,-1,52.1818,-1,
30,43.3636,0.695929,0,-1,50.5455,-1,28,32.1429,0.580171,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,0.999993,0,-1,50.5455,-1,28,32.1429,0.409545,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0284618,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.991722,0,-1,50.5455,-1,28,32.1429,0.0875316,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00427133,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.991805,0,-1,50.5455,-1,28,32.1429,0.586834,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0581458,0,-1,56.8182,-1,42,35.0769,0.0411655,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.409539,0,-1,61.8182,-1,37,14.1429,0.0284626,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,0.0479813,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0284597,0,-1,41.1818,-1,21,55.1667,0.00697786,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0875208,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00841248,0,-1,56.8182,-1,42,35.0769,0.0411921,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0284635,0,-1,41.1818,-1,21,55.1667,0.00417155,0,-1,56.8182,-1,42,35.0769,0.0411518,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0875173,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.999994,0,-1,50.5455,-1,28,32.1429,0.0874539,0,-1,61.8182,-1,37,14.1429,0.0284289,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00407499,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0874218,0,-1,61.8182,-1,37,14.1429,0.0256798,0,-1,41.1818,-1,21,55.1667,0.00378633,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.991741,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0088172,0,-1,56.8182,-1,42,35.0769,0.999862,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.58683,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.573479,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00397366,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.996912,0,-1,50.5455,-1,28,32.1429,0.403915,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0181438,0,-1,56.8182,-1,42,35.0769,0.999717,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,0.59247,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0181216,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.991746,0,-1,50.5455,-1,28,32.1429,0.999971,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,0.999983,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.580557,0,-1,61.8182,-1,37,14.1429,0.0257932,0,-1,41.1818,-1,21,55.1667,0.0479423,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0726867,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,-1,0,0.784444,50.5455,0.75,28,32.1429,0.069506,0,0.787778,61.8182,0.9,37,14.1429,-1,0,0.593333,41.1818,0.8,21,55.1667,-1,0,0.771111,56.8182,0.95,42,35.0769,1,0,0.593333,52.1818,0.7,
30,43.3636,0.991873,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.991913,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0088014,0,-1,56.8182,-1,42,35.0769,0.0410947,0,-1,52.1818,-1,
30,43.3636,0.991983,0,-1,50.5455,-1,28,32.1429,0.0734652,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00388694,0,-1,56.8182,-1,42,35.0769,0.0359505,0,-1,52.1818,-1,
30,43.3636,0.999995,0,-1,50.5455,-1,28,32.1429,0.0742519,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.0693597,0,-1,61.8182,-1,37,14.1429,0.0257083,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.992153,0,-1,50.5455,-1,28,32.1429,0.999972,0,-1,61.8182,-1,37,14.1429,0.0257278,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
30,43.3636,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0256931,0,-1,41.1818,-1,21,55.1667,0.00360864,0,-1,56.8182,-1,42,35.0769,0.99715,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.894426,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00372595,0,-1,56.8182,-1,42,35.0769,0.0410539,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.578097,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,1,0,-1,50.5455,-1,28,32.1429,0.578162,0,-1,61.8182,-1,37,14.1429,0.0257271,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
30,43.3636,0.999995,0,-1,50.5455,-1,28,32.1429,0.578093,0,-1,61.8182,-1,37,14.1429,0.0257527,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,-1,1,-1,50.1818,-1,28,32.1429,0.999999,0,-1,61.8182,-1,37,14.1429,0.0257068,0,-1,41.1818,-1,21,55.1667,0.00806022,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.438646,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.00364882,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.999401,0,-1,61.8182,-1,37,14.1429,0.025683,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.405541,0,-1,61.8182,-1,37,14.1429,0.00610125,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.00592262,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,0.0411674,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.590876,0,-1,61.8182,-1,37,14.1429,0.0196302,0,-1,41.1818,-1,21,55.1667,0.00721419,0,-1,56.8182,-1,42,35.0769,0.0411262,0,-1,52.1818,-1,
31,43,0.899483,0,-1,50.1818,-1,28,32.1429,0.285132,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00839221,0,-1,56.8182,-1,42,35.0769,0.0410844,0,-1,52.1818,-1,
31,43,0.950316,0,-1,50.1818,-1,28,32.1429,0.0315936,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0600872,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,-1,0,-1,50.1818,-1,28,32.1429,0.436275,0,-1,61.8182,-1,37,14.1429,0.0257016,0,-1,41.1818,-1,21,55.1667,0.00357711,0,-1,56.8182,-1,42,35.0769,0.999713,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0256732,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,-1,0,-1,50.1818,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00806367,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0035069,0,-1,56.8182,-1,42,35.0769,0.0411741,0,-1,52.1818,-1,
31,43,0.899385,0,-1,50.1818,-1,28,32.1429,0.592176,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,0.0410935,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0256951,0,-1,41.1818,-1,21,55.1667,0.00806886,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.403306,0,-1,61.8182,-1,37,14.1429,-1,0,-1,41.1818,-1,21,55.1667,0.0181198,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,-1,0,-1,50.1818,-1,28,32.1429,0.559634,0,-1,61.8182,-1,37,14.1429,0.0256805,0,-1,41.1818,-1,21,55.1667,0.00807583,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.025682,0,-1,41.1818,-1,21,55.1667,0.0889331,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.592172,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.00343728,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,1,0,0.742222,50.1818,0.65,28,32.1429,0.559901,0,0.787778,61.8182,0.9,37,14.1429,1,0,0.593333,41.1818,0.8,21,55.1667,1,0,0.771111,56.8182,0.95,42,35.0769,1,0,0.593333,52.1818,0.7,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.436263,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0479762,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.591839,0,-1,61.8182,-1,37,14.1429,1,0,-1,41.1818,-1,21,55.1667,0.0479506,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,1,0,-1,61.8182,-1,37,14.1429,0.0257032,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,-1,0,-1,50.1818,-1,28,32.1429,0.560151,0,-1,61.8182,-1,37,14.1429,0.0256818,0,-1,41.1818,-1,21,55.1667,0.047976,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,-1,0,-1,50.1818,-1,28,32.1429,0.0725294,0,-1,61.8182,-1,37,14.1429,0.0256521,0,-1,41.1818,-1,21,55.1667,0.00776023,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,1,0,-1,50.1818,-1,28,32.1429,0.559007,0,-1,61.8182,-1,37,14.1429,0.0256473,0,-1,41.1818,-1,21,55.1667,0.00337052,0,-1,56.8182,-1,42,35.0769,-1,0,-1,52.1818,-1,
31,43,0.798581,0,-1,50.1818,-1,28,32.1429,0.403542,0,-1,61.8182,-1,37,14.1429,0.0196511,0,-1,41.1818,-1,21,55.1667,1,0,-1,56.8182,-1,42,35.0769,1,0,-1,52.1818,-1,
31,43,0.954821,0,-1,50.1818,-1,28,32.1429,-1,0,-1,61.8182,-1,37,14.1429,0.0256972,0,-1,41.1818,-1,21,55.1667,-1,0,-1,56.8182,-1,42,35.0769,0.999966,0,-1,52.1818,-1,
