CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,
11,43.5,-1,0,-1,70.5455,-1,17,53.5556,-1,0,-1,48.7273,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,17,53.5556,-1,0,-1,48.7273,-1,10,45,0.245177,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,0.936699,1,-1,46.2727,-1,10,45,0.522751,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,0.984469,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,0.263606,0,-1,70.5455,-1,18,45.1111,0.796578,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,0.984469,0,-1,46.2727,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,0.796578,0,-1,46.2727,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,-1,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,18,45.1111,0.995914,0,-1,46.2727,-1,10,45,-1,0,-1,77.3636,-1,
